,project_name,recommendation_code,file_path,message,line
111,cta-version,CTA1065,sampling/.../kernels.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",123
112,cta-version,CTA1065,lid-driven-cavity/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",363
113,cta-version,CTA1065,lid-driven-cavity/.../main.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",379
114,cta-version,CTA1065,lid-driven-cavity/.../main.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",574
115,cta-version,CTA1065,lid-driven-cavity/.../main.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",590
116,cta-version,CTA1065,lid-driven-cavity/.../main.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",668
117,cta-version,CTA1065,lid-driven-cavity/.../main.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",685
118,cta-version,CTA1065,lid-driven-cavity/.../main.dp.cpp,"CTA1065:6: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",785
119,cta-version,CTA1065,lid-driven-cavity/.../main.dp.cpp,"CTA1065:7: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",802
120,cta-version,CTA1065,compute-score/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",324
121,cta-version,CTA1065,particles/.../bitonicSort_kernels.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",79
122,cta-version,CTA1065,particles/.../bitonicSort_kernels.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",99
123,cta-version,CTA1065,particles/.../bitonicSort_kernels.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",116
124,cta-version,CTA1065,particles/.../bitonicSort_kernels.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",174
125,cta-version,CTA1065,particles/.../bitonicSort_kernels.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",197
126,cta-version,CTA1065,particles/.../bitonicSort_kernels.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",215
127,cta-version,CTA1065,particles/.../bitonicSort_kernels.dp.cpp,"CTA1065:7: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",307
128,cta-version,CTA1065,particles/.../bitonicSort_kernels.dp.cpp,"CTA1065:6: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",324
129,cta-version,CTA1065,particles/.../particles_kernels.dp.cpp,"CTA1065:8: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",316
130,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",61
131,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",74
132,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",86
133,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:6: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",117
134,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:7: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",153
135,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:8: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",183
136,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:9: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",198
137,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:10: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",261
138,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:11: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",278
139,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:12: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",291
140,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:13: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",317
141,cta-version,CTA1065,radixsort/.../RadixSort_kernels.dp.cpp,"CTA1065:14: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",388
142,cta-version,CTA1065,radixsort/.../Scan_kernels.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",52
143,cta-version,CTA1065,radixsort/.../Scan_kernels.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",61
144,cta-version,CTA1065,radixsort/.../Scan_kernels.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",250
145,cta-version,CTA1065,axhelm/.../axhelmKernel.cpp.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",47
146,cta-version,CTA1065,axhelm/.../axhelmKernel.cpp.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",61
147,cta-version,CTA1065,axhelm/.../axhelmKernel.cpp.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",80
148,cta-version,CTA1065,axhelm/.../axhelmKernel.cpp.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",95
149,cta-version,CTA1065,axhelm/.../axhelmKernel.cpp.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",162
150,cta-version,CTA1065,axhelm/.../axhelmKernel.cpp.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",183
151,cta-version,CTA1065,axhelm/.../axhelmKernel.cpp.dp.cpp,"CTA1065:6: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",217
152,cta-version,CTA1032,vmc/.../vmc.dp.cpp,"CTA1032:0: Base on the experience, recommended to ignore this warning. If it didn't work, adjust the code.",34
153,cta-version,CTA1032,vmc/.../vmc.dp.cpp,"CTA1032:1: Base on the experience, recommended to ignore this warning. If it didn't work, adjust the code.",40
154,cta-version,CTA1032,vmc/.../vmc.dp.cpp,"CTA1032:2: Base on the experience, recommended to ignore this warning. If it didn't work, adjust the code.",50
155,cta-version,CTA1032,vmc/.../vmc.dp.cpp,"CTA1032:6: Base on the experience, recommended to ignore this warning. If it didn't work, adjust the code.",170
156,cta-version,CTA1032,vmc/.../vmc.dp.cpp,"CTA1032:7: Base on the experience, recommended to ignore this warning. If it didn't work, adjust the code.",193
157,cta-version,CTA1032,vmc/.../vmc.dp.cpp,"CTA1032:8: Base on the experience, recommended to ignore this warning. If it didn't work, adjust the code.",213
158,cta-version,CTA1032,vmc/.../vmc.dp.cpp,"CTA1032:9: Base on the experience, recommended to ignore this warning. If it didn't work, adjust the code.",269
159,cta-version,CTA1032,vmc/.../vmc.dp.cpp,"CTA1032:21: Base on the experience, recommended to ignore this warning. If it didn't work, adjust the code.",285
160,cta-version,CTA1065,vmc/.../vmc.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",82
161,cta-version,CTA1065,vmc/.../vmc.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",102
162,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",107
163,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",121
164,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",143
165,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",159
166,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",183
167,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",197
168,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:6: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",219
169,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:7: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",235
170,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:8: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",346
171,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:9: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",382
172,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:11: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",430
173,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:12: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",499
174,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:10: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",508
175,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:13: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",623
176,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:14: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",660
177,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:17: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",706
178,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:18: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",782
179,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:15: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",791
180,cta-version,CTA1065,bsw/.../kernel.dp.cpp,"CTA1065:16: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",816
181,cta-version,CTA1065,scan/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",22
182,cta-version,CTA1065,scan/.../main.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",43
183,cta-version,CTA1065,bsearch/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",89
184,cta-version,CTA1039,minisweep/.../kernels.dp.cpp,"CTA1039:0: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",342
185,cta-version,CTA1065,ldpc/.../kernel.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",212
186,cta-version,CTA1039,jaccard/.../main.dp.cpp,"CTA1039:0: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",164
187,cta-version,CTA1065,grep/.../pnfa.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",232
188,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:4: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",181
189,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:5: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",189
190,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:6: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",196
191,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:7: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",211
192,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:12: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",234
193,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:13: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",282
194,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:14: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",288
195,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:15: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",308
196,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:16: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",317
197,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:17: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",342
198,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:18: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",364
199,cta-version,CTA1039,sssp/.../main.dp.cpp,"CTA1039:19: Base on the experience, strongly recommended to leave the code as it is
and ignore this warning. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.",390
200,cta-version,CTA1065,sssp/.../main.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",218
201,cta-version,CTA1065,sssp/.../main.dp.cpp,"CTA1065:9: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",242
202,cta-version,CTA1065,sssp/.../main.dp.cpp,"CTA1065:10: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",256
203,cta-version,CTA1065,sssp/.../main.dp.cpp,"CTA1065:11: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",268
204,cta-version,CTA1065,sssp/.../main.dp.cpp,"CTA1065:8: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",351
205,cta-version,CTA1065,sssp/.../main.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",372
206,cta-version,CTA1065,reverse/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",13
207,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",92
208,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",113
209,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",186
210,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",219
211,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",228
212,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",269
213,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:6: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",278
214,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",320
215,cta-version,CTA1008,aobench/.../ao.dp.cpp,"CTA1008:6: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement.",410
216,cta-version,CTA1008,aobench/.../ao.dp.cpp,"CTA1008:7: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement.",418
217,cta-version,CTA1065,mdh/.../main.dp.cpp,"CTA1065:155: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",99
